0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.001120021229357707,-0.001120021229357707,-0.0011200212293577068,0.0004959068393759299,0.0011925340405159741,0.001589269070755783,0.0031455194247107733,0.0008779616719361656,0.004455965466354359,0.0008269483010000508,-0.0011200212293577072,0.0025236660981346856
-0.0016467072007749365,-0.0016467446098872517,-0.0016468891360089622,0.0006027349843906058,0.0014909578128182975,0.0012428055187810663,0.0030974662925561743,0.0010372721902291186,0.004763211389905446,0.0009616376431114244,-0.0016466687959311962,0.0029814804499157005
-0.001647375544204908,-0.001647411586505972,-0.0016475779509642885,0.0005501220862336908,0.001242271533408181,0.001045978331714483,0.0024285721949897977,0.0009087908474921682,0.003699499203192517,0.0008235985711419376,-0.0016473807648350884,0.002324604568202388
-0.0016474766007687652,-0.0016475118461636755,-0.0016476968089843623,0.0005142272814201091,0.001062988532154293,0.0009050639555683975,0.001970609354592779,0.0008113101392539787,0.0029548492473474306,0.000715301060296837,-0.0016474942588008124,0.0018593339346414976
-0.0016475454454785404,-0.001647580465754089,-0.0016478244768009368,0.000491642260006838,0.0009362995584134692,0.0008096388253410023,0.0016370254166876259,0.0007340411073934075,0.0023779864862265277,0.0006379711407393587,-0.0016475877674844252,0.001523030307927956
-0.0016476072945182127,-0.0016476476561059308,-0.0016477715984316481,0.0004735176790412214,0.0008436014897267175,0.0007466531693928535,0.0014091650752860146,0.0006852253449930505,0.001993459668099469,0.000586141666335758,-0.0016476692501856233,0.0012952849529919742
-0.0016476533372354585,-0.001647695701680727,-0.0016477500653607857,0.0004535144102221696,0.0007639444917649504,0.00068904301144103,0.0012402521241826792,0.0006488783629894033,0.0017410062959695338,0.00054315279880791,-0.0016477245303825466,0.001129867004710515
-0.0016476742156204935,-0.0016477231878115534,-0.0016477762339045267,0.00043556940674842305,0.0006975532606465497,0.0006403973908048078,0.0011037516140425402,0.000616873115635787,0.0015391169772200435,0.0005063192048090344,-0.001647749232436139,0.0009975613825678475
-0.0016476916756100073,-0.0016477462622517425,-0.0016477979473215319,0.0004193536085455497,0.0006416486588308861,0.0005990069912541372,0.0009920419708661786,0.0005884810725782507,0.0013756463182119994,0.0004744976995991023,-0.0016477680975198633,0.0008904349404267526
-0.0016477063952438143,-0.0016477657917289045,-0.0016478153071550683,0.0004193401730465271,0.0006087251508826039,0.000578178309614928,0.0009060428936472486,0.0005548764179632385,0.0012168506535005748,0.00045074102247677283,-0.001647785520188076,0.0008017671652439289
-0.0016477269432693346,-0.0016477461096110109,-0.0016477729279942,0.00042653463830652456,0.0005900645142914425,0.0005695574888814257,0.0008471984308874767,0.0005329334251632188,0.0011027743992317448,0.00043679277095364595,-0.0016477617759470817,0.0007395428055751586
-0.001647751654473689,-0.0016477285822314742,-0.0016477355277222587,0.0004253275368958069,0.0005693554937300107,0.0005556132748535124,0.0008028703664490764,0.000528706126702647,0.0010406539261991973,0.0004275277241254445,-0.001647739909402249,0.0006959052654463001
-0.0016477347108894353,-0.001647723985805645,-0.0016477215122728069,0.00042534404083258555,0.0005544441150856882,0.0005535644995685028,0.000772060746899076,0.0005264333288268457,0.0010004650651124903,0.000420974681192807,-0.001647735269985221,0.0006706673552119379
-0.0016477624269954543,-0.00164774984246157,-0.0016477499594807887,0.00042562707672207236,0.0005406859490538382,0.0005492365780581331,0.0007434925058230907,0.0005246314403470201,0.0009621850914036934,0.00041519403019643197,-0.0016477600803839856,0.0006455374305421274
-0.0016477804885159807,-0.0016477680808652093,-0.0016477691770494095,0.00042633186119075695,0.0005286458171950042,0.0005446735440396477,0.0007182748102060083,0.000523374673809545,0.000928019048634043,0.0004101729228519956,-0.0016477773304502648,0.0006226682478857832
-0.0016477932669004827,-0.001647781974284354,-0.001647783258233087,0.0004275115108709498,0.0005184372801757093,0.0005407686295584352,0.0006965842478640935,0.0005226822760589528,0.000898496616884381,0.0004060528521946291,-0.0016477903042780345,0.0006027384368886935
-0.0016478030188146538,-0.0016477932228837644,-0.0016477943259347835,0.00042917017055838793,0.0005099854500209374,0.0005378717264475863,0.0006782285828302705,0.0005226521495984949,0.0008734688183512259,0.00040284332457613014,-0.0016478006991354245,0.0005857976055331254
-0.00164781096861473,-0.0016478027832429237,-0.0016478035469303825,0.00043128779076434217,0.0005031441059203365,0.0005360773771839146,0.0006628733056037188,0.0005233016264317612,0.0008525509760941452,0.00040049750433218575,-0.0016478094689678308,0.0005713795726843677
-0.0016478177576919786,-0.001647811166096698,-0.0016478115351884729,0.00043383464040299026,0.0004977493245363591,0.0005353660554628084,0.0006499885423740051,0.0005246109366676365,0.0008352993024221166,0.00039894773232919726,-0.001647817122560696,0.0005593043798154483
-0.001647823722799869,-0.001647818645987198,-0.0016478186148830153,0.0004331830664058657,0.0004916680245572651,0.0005334879506306742,0.0006402747597038375,0.0005269961317421433,0.0008226281129345154,0.0003981130604118335,-0.0016478239323731063,0.0005499007529830731
-0.0016478312682761973,-0.001647823712413067,-0.0016478239839761218,0.0004297768108896606,0.00048389862832836364,0.0005294002690440389,0.0006298841879596361,0.0005276205744930513,0.0008092610590330707,0.0003960656322198496,-0.0016478293400258583,0.0005400151011648496
-0.001647838750204354,-0.00164782780556564,-0.0016478285411191504,0.00042635976250592175,0.00047514278640289247,0.0005239270954040471,0.0006158369908269012,0.0005243179484159364,0.0007990958562272191,0.0003915763556373144,-0.0016478340223587272,0.000527354341606831
